shipment_id,shipment_type,source_city,destination_city,material_type,quantity_tonnes,booking_date,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_days,delay_flag,shipping_cost,expedite_surcharge,stockout_cost_per_tonne,carrier,temperature_sensitive,remarks
SHP0823,Inbound,Punjab,Surat,Finished Yarn,14.42,2025-05-28,2025-05-30,2025-06-04,2025-05-29 21:00:00,2025-06-03 00:00:00,-1.0,0,6876.64,1176.58,1492.09,Delhivery,No,Held at warehouse
SHP0824,Inbound,Gujarat,Surat,Semi-Processed Yarn,3.48,2025-08-27,2025-08-29,2025-09-02,2025-08-29 02:00:00,2025-09-01 07:12:00,-0.7,0,2501.97,1197.2,502.35,Delhivery,Yes,Returned
SHP0825,Inbound,Uttar Pradesh,Surat,Raw Yarn,5.65,2025-07-24,2025-07-25,2025-07-29,2025-07-25 01:00:00,2025-07-28 14:24:00,-0.4,0,3086.41,1318.35,1440.4,BlueDart,No,Held at warehouse
SHP0826,Outbound,Surat,Jaipur,Finished Yarn,5.95,2025-09-14,2025-09-18,2025-09-20,2025-09-17 22:00:00,2025-09-22 21:36:00,2.9,1,4894.69,3386.89,837.2,TCI Express,Yes,Damaged
SHP0827,Outbound,Surat,Jaipur,Finished Yarn,5.99,2025-02-06,2025-02-09,2025-02-15,2025-02-09 00:00:00,2025-02-17 07:12:00,2.3,1,3492.09,2525.64,640.87,VRL Cargo,Yes,Held at warehouse
SHP0828,Inbound,Uttar Pradesh,Surat,Finished Yarn,12.87,2025-08-07,2025-08-11,2025-08-17,2025-08-10 20:00:00,2025-08-17 04:48:00,0.2,1,6114.95,3412.06,557.13,TCI Express,Yes,Normal
SHP0829,Inbound,Chennai,Surat,Semi-Processed Yarn,17.98,2025-06-08,2025-06-11,2025-06-16,2025-06-11 02:00:00,2025-06-19 09:36:00,3.4,1,5968.64,3393.22,530.97,BlueDart,No,Held at warehouse
SHP0830,Outbound,Surat,Karnataka,Semi-Processed Yarn,6.22,2025-01-10,2025-01-12,2025-01-15,2025-01-11 23:00:00,2025-01-21 09:36:00,6.4,1,5080.45,1646.55,1405.85,TCI Express,No,Returned
SHP0831,Inbound,Rajasthan,Surat,Semi-Processed Yarn,10.81,2025-02-16,2025-02-20,2025-02-26,2025-02-19 21:00:00,2025-03-01 09:36:00,3.4,1,5144.96,2754.69,1282.0,VRL Cargo,Yes,Normal
SHP0832,Inbound,Chennai,Surat,Finished Yarn,15.9,2025-05-16,2025-05-20,2025-05-26,2025-05-20 09:00:00,2025-05-31 16:48:00,5.7,1,7010.4,2096.05,814.84,BlueDart,Yes,Expedited
SHP0833,Inbound,Gujarat,Surat,Raw Yarn,3.22,2025-03-23,2025-03-24,2025-03-29,2025-03-24 03:00:00,2025-04-03 02:24:00,5.1,1,2997.49,1383.02,1422.57,GATI Logistics,No,Returned
SHP0834,Inbound,Rajasthan,Surat,Finished Yarn,11.8,2025-04-20,2025-04-24,2025-04-30,2025-04-23 20:00:00,2025-04-29 00:00:00,-1.0,0,4813.67,4357.63,948.17,GATI Logistics,Yes,Held at warehouse
SHP0835,Outbound,Surat,Madhya Pradesh,Finished Yarn,13.1,2025-03-08,2025-03-11,2025-03-14,2025-03-11 06:00:00,2025-03-14 02:24:00,0.1,1,8193.21,4367.23,1301.35,TCI Express,No,Expedited
SHP0836,Inbound,Punjab,Surat,Semi-Processed Yarn,8.8,2025-03-11,2025-03-13,2025-03-19,2025-03-12 22:00:00,2025-03-23 12:00:00,4.5,1,3922.58,4224.39,853.48,VRL Cargo,Yes,Returned
SHP0837,Outbound,Surat,Mumbai,Raw Yarn,13.2,2025-03-15,2025-03-16,2025-03-22,2025-03-16 09:00:00,2025-03-23 04:48:00,1.2,1,8043.99,1211.03,956.94,BlueDart,No,Damaged
SHP0838,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,18.9,2025-09-24,2025-09-25,2025-09-27,2025-09-25 08:00:00,2025-09-27 12:00:00,0.5,1,9255.09,2886.43,1210.99,Delhivery,No,Expedited
SHP0839,Outbound,Surat,Uttarakhand,Raw Yarn,9.34,2025-02-03,2025-02-06,2025-02-11,2025-02-05 21:00:00,2025-02-16 14:24:00,5.6,1,3673.7,2922.59,1051.83,Delhivery,No,Returned
SHP0840,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,13.0,2025-03-19,2025-03-23,2025-03-27,2025-03-22 23:00:00,2025-03-31 00:00:00,4.0,1,5969.44,2924.5,833.37,BlueDart,No,Returned
SHP0841,Inbound,Gujarat,Surat,Semi-Processed Yarn,9.53,2025-06-21,2025-06-23,2025-06-26,2025-06-23 09:00:00,2025-06-27 00:00:00,1.0,1,5155.96,3438.11,1085.19,BlueDart,No,Damaged
SHP0842,Inbound,Punjab,Surat,Raw Yarn,8.03,2025-05-26,2025-05-28,2025-05-30,2025-05-28 06:00:00,2025-06-01 12:00:00,2.5,1,2727.36,3732.28,1160.73,GATI Logistics,Yes,Held at warehouse
SHP0843,Inbound,Uttar Pradesh,Surat,Raw Yarn,19.06,2025-08-07,2025-08-08,2025-08-13,2025-08-07 22:00:00,2025-08-13 02:24:00,0.1,1,12106.27,3129.22,1405.32,TCI Express,No,Held at warehouse
SHP0844,Inbound,Rajasthan,Surat,Semi-Processed Yarn,2.58,2025-02-27,2025-03-01,2025-03-03,2025-02-28 22:00:00,2025-03-02 00:00:00,-1.0,0,3203.99,2555.41,547.42,Delhivery,Yes,Normal
SHP0845,Inbound,Chennai,Surat,Semi-Processed Yarn,16.22,2025-07-01,2025-07-02,2025-07-05,2025-07-01 20:00:00,2025-07-08 12:00:00,3.5,1,6766.26,4894.97,1163.36,Delhivery,No,Damaged
SHP0846,Inbound,Rajasthan,Surat,Semi-Processed Yarn,8.76,2025-03-26,2025-03-29,2025-04-03,2025-03-28 21:00:00,2025-04-02 00:00:00,-1.0,0,3750.64,2159.95,1128.91,VRL Cargo,No,Normal
SHP0847,Inbound,Chennai,Surat,Finished Yarn,3.24,2025-07-16,2025-07-18,2025-07-24,2025-07-17 22:00:00,2025-07-28 02:24:00,4.1,1,2521.7,3434.29,1470.9,Delhivery,No,Held at warehouse
SHP0848,Outbound,Surat,Uttarakhand,Semi-Processed Yarn,8.1,2025-07-24,2025-07-25,2025-07-30,2025-07-25 07:00:00,2025-07-30 12:00:00,0.5,1,5841.79,2151.52,620.27,TCI Express,Yes,Normal
SHP0849,Inbound,Punjab,Surat,Raw Yarn,14.37,2025-07-13,2025-07-15,2025-07-17,2025-07-15 05:00:00,2025-07-17 02:24:00,0.1,1,8038.14,2009.01,1034.22,TCI Express,No,Held at warehouse
SHP0850,Outbound,Surat,Jaipur,Raw Yarn,16.65,2025-01-31,2025-02-04,2025-02-08,2025-02-03 22:00:00,2025-02-11 00:00:00,3.0,1,9616.43,1504.78,1177.89,BlueDart,Yes,Expedited
SHP0851,Inbound,Uttar Pradesh,Surat,Raw Yarn,11.87,2025-05-25,2025-05-27,2025-05-29,2025-05-27 01:00:00,2025-05-28 00:00:00,-1.0,0,4696.84,1432.68,1486.7,VRL Cargo,Yes,Held at warehouse
SHP0852,Inbound,Rajasthan,Surat,Finished Yarn,12.77,2025-07-15,2025-07-16,2025-07-20,2025-07-16 01:00:00,2025-07-20 21:36:00,0.9,1,8735.76,4929.56,698.03,GATI Logistics,Yes,Normal
SHP0853,Inbound,Rajasthan,Surat,Raw Yarn,3.55,2025-01-17,2025-01-21,2025-01-23,2025-01-21 07:00:00,2025-01-22 00:00:00,-1.0,0,2389.33,4493.57,894.99,BlueDart,No,Held at warehouse
SHP0854,Outbound,Surat,Jaipur,Semi-Processed Yarn,7.37,2025-03-04,2025-03-06,2025-03-12,2025-03-06 07:00:00,2025-03-14 07:12:00,2.3,1,4784.5,3734.37,502.84,TCI Express,Yes,Held at warehouse
SHP0855,Inbound,Chennai,Surat,Raw Yarn,18.69,2025-02-03,2025-02-05,2025-02-08,2025-02-05 09:00:00,2025-02-08 07:12:00,0.3,1,10395.36,4243.31,1480.99,BlueDart,No,Normal
SHP0856,Inbound,Chennai,Surat,Raw Yarn,18.6,2025-09-27,2025-09-30,2025-10-05,2025-09-30 04:00:00,2025-10-05 21:36:00,0.9,1,8012.75,2180.44,1233.4,BlueDart,No,Normal
SHP0857,Inbound,Chennai,Surat,Semi-Processed Yarn,17.55,2025-02-27,2025-02-28,2025-03-04,2025-02-28 03:00:00,2025-03-03 00:00:00,-1.0,0,5686.25,3357.33,1025.14,TCI Express,Yes,Normal
SHP0858,Inbound,Gujarat,Surat,Finished Yarn,4.86,2025-05-16,2025-05-20,2025-05-26,2025-05-20 08:00:00,2025-05-26 14:24:00,0.6,1,2558.07,4636.93,601.75,VRL Cargo,No,Damaged
SHP0859,Outbound,Surat,Kerala,Semi-Processed Yarn,1.93,2025-01-02,2025-01-04,2025-01-07,2025-01-03 23:00:00,2025-01-06 00:00:00,-1.0,0,2020.83,1162.38,890.75,VRL Cargo,Yes,Returned
SHP0860,Inbound,Punjab,Surat,Semi-Processed Yarn,16.03,2025-08-29,2025-09-01,2025-09-04,2025-08-31 22:00:00,2025-09-03 04:48:00,-0.8,0,8077.44,1413.51,680.66,BlueDart,Yes,Held at warehouse
SHP0861,Outbound,Surat,Gujarat,Raw Yarn,3.47,2025-04-09,2025-04-10,2025-04-14,2025-04-10 03:00:00,2025-04-13 00:00:00,-1.0,0,2514.66,1431.85,569.65,VRL Cargo,No,Held at warehouse
SHP0862,Inbound,Punjab,Surat,Finished Yarn,12.19,2025-06-06,2025-06-09,2025-06-13,2025-06-09 02:00:00,2025-06-19 07:12:00,6.3,1,5374.84,1105.79,835.56,GATI Logistics,No,Expedited
SHP0863,Inbound,Gujarat,Surat,Finished Yarn,19.54,2025-09-20,2025-09-22,2025-09-25,2025-09-22 07:00:00,2025-09-26 00:00:00,1.0,1,4272.09,3041.57,1469.44,TCI Express,Yes,Held at warehouse
SHP0864,Outbound,Surat,Gujarat,Raw Yarn,14.17,2025-01-22,2025-01-23,2025-01-29,2025-01-23 06:00:00,2025-01-31 19:12:00,2.8,1,9133.17,3577.69,528.34,TCI Express,Yes,Returned
SHP0865,Inbound,Gujarat,Surat,Raw Yarn,16.74,2025-08-25,2025-08-27,2025-09-02,2025-08-27 09:00:00,2025-09-02 12:00:00,0.5,1,10263.04,4943.69,1139.96,BlueDart,Yes,Returned
SHP0866,Outbound,Surat,Assam,Semi-Processed Yarn,17.34,2025-10-11,2025-10-15,2025-10-19,2025-10-15 01:00:00,2025-10-18 00:00:00,-1.0,0,4488.54,1236.89,605.4,VRL Cargo,No,Returned
SHP0867,Outbound,Surat,West Bengal,Semi-Processed Yarn,4.51,2025-04-13,2025-04-16,2025-04-22,2025-04-16 08:00:00,2025-04-23 16:48:00,1.7,1,2355.95,1506.85,1066.3,VRL Cargo,Yes,Damaged
SHP0868,Inbound,Chennai,Surat,Semi-Processed Yarn,8.57,2025-03-27,2025-03-28,2025-03-30,2025-03-27 20:00:00,2025-04-04 07:12:00,5.3,1,5145.52,1654.5,624.92,GATI Logistics,No,Damaged
SHP0869,Inbound,Uttar Pradesh,Surat,Finished Yarn,1.51,2025-01-04,2025-01-08,2025-01-13,2025-01-07 22:00:00,2025-01-16 14:24:00,3.6,1,1998.57,1789.26,817.26,TCI Express,Yes,Returned
SHP0870,Inbound,Punjab,Surat,Semi-Processed Yarn,6.36,2025-06-09,2025-06-10,2025-06-12,2025-06-10 03:00:00,2025-06-13 19:12:00,1.8,1,3412.92,1933.59,953.37,TCI Express,No,Returned
SHP0871,Outbound,Surat,Uttarakhand,Raw Yarn,10.83,2025-08-18,2025-08-20,2025-08-25,2025-08-19 21:00:00,2025-08-26 12:00:00,1.5,1,4063.08,2587.56,1243.54,GATI Logistics,Yes,Damaged
SHP0872,Inbound,Punjab,Surat,Finished Yarn,12.03,2025-04-27,2025-04-28,2025-05-02,2025-04-28 02:00:00,2025-05-07 07:12:00,5.3,1,6011.58,3059.71,670.68,BlueDart,No,Normal
SHP0873,Outbound,Surat,Uttarakhand,Semi-Processed Yarn,13.6,2025-09-13,2025-09-15,2025-09-20,2025-09-15 07:00:00,2025-09-25 16:48:00,5.7,1,5306.38,3424.06,589.63,VRL Cargo,Yes,Returned
SHP0874,Outbound,Surat,Gujarat,Semi-Processed Yarn,19.23,2025-08-03,2025-08-07,2025-08-11,2025-08-06 22:00:00,2025-08-16 02:24:00,5.1,1,9196.18,4433.49,1456.84,GATI Logistics,No,Expedited
SHP0875,Inbound,Rajasthan,Surat,Finished Yarn,10.48,2025-10-07,2025-10-10,2025-10-13,2025-10-10 00:00:00,2025-10-18 02:24:00,5.1,1,3011.53,3038.89,879.96,VRL Cargo,No,Held at warehouse
SHP0876,Inbound,Punjab,Surat,Raw Yarn,9.52,2025-10-22,2025-10-24,2025-10-28,2025-10-24 06:00:00,2025-10-28 14:24:00,0.6,1,8005.61,2272.75,665.99,GATI Logistics,Yes,Normal
SHP0877,Outbound,Surat,Assam,Raw Yarn,15.17,2025-04-24,2025-04-26,2025-05-01,2025-04-25 21:00:00,2025-05-01 19:12:00,0.8,1,5776.35,4486.03,530.38,GATI Logistics,Yes,Normal
SHP0878,Inbound,Gujarat,Surat,Raw Yarn,14.54,2025-01-14,2025-01-16,2025-01-21,2025-01-16 08:00:00,2025-01-20 16:48:00,-0.3,0,4904.55,3910.83,1169.26,Delhivery,No,Damaged
SHP0879,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,2.36,2025-08-13,2025-08-14,2025-08-19,2025-08-14 08:00:00,2025-08-18 00:00:00,-1.0,0,2468.08,2238.91,741.96,GATI Logistics,No,Expedited
SHP0880,Outbound,Surat,Madhya Pradesh,Raw Yarn,6.29,2025-09-26,2025-09-29,2025-10-03,2025-09-29 01:00:00,2025-10-04 00:00:00,1.0,1,5739.27,3955.78,697.82,VRL Cargo,No,Normal
SHP0881,Inbound,Gujarat,Surat,Semi-Processed Yarn,17.02,2025-03-03,2025-03-06,2025-03-12,2025-03-06 01:00:00,2025-03-13 04:48:00,1.2,1,11247.53,1404.35,808.85,Delhivery,No,Held at warehouse
SHP0882,Outbound,Surat,Mumbai,Finished Yarn,12.62,2025-10-17,2025-10-18,2025-10-23,2025-10-17 20:00:00,2025-10-26 12:00:00,3.5,1,3125.07,4631.26,1221.26,BlueDart,Yes,Normal
SHP0883,Outbound,Surat,Madhya Pradesh,Raw Yarn,13.87,2025-06-06,2025-06-10,2025-06-16,2025-06-10 01:00:00,2025-06-20 19:12:00,4.8,1,5650.32,4737.01,586.42,Delhivery,Yes,Normal
SHP0884,Outbound,Surat,Uttarakhand,Semi-Processed Yarn,16.19,2025-09-27,2025-10-01,2025-10-05,2025-09-30 19:00:00,2025-10-09 07:12:00,4.3,1,13446.23,3222.47,670.14,VRL Cargo,Yes,Returned
SHP0885,Outbound,Surat,Assam,Finished Yarn,7.01,2025-05-08,2025-05-10,2025-05-13,2025-05-10 00:00:00,2025-05-18 19:12:00,5.8,1,2925.07,4663.77,787.93,Delhivery,No,Normal
SHP0886,Outbound,Surat,West Bengal,Finished Yarn,4.52,2025-07-15,2025-07-18,2025-07-21,2025-07-18 01:00:00,2025-07-26 04:48:00,5.2,1,2282.17,4823.68,1423.3,TCI Express,No,Normal
SHP0887,Inbound,Chennai,Surat,Finished Yarn,9.69,2025-09-11,2025-09-13,2025-09-19,2025-09-13 04:00:00,2025-09-18 16:48:00,-0.3,0,3336.44,4125.42,1180.05,TCI Express,No,Expedited
SHP0888,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,13.07,2025-09-30,2025-10-01,2025-10-03,2025-10-01 05:00:00,2025-10-05 21:36:00,2.9,1,7900.27,2295.58,636.25,BlueDart,No,Returned
SHP0889,Outbound,Surat,West Bengal,Semi-Processed Yarn,17.86,2025-05-22,2025-05-26,2025-05-31,2025-05-26 05:00:00,2025-06-05 02:24:00,5.1,1,8028.59,4263.42,1302.56,TCI Express,No,Held at warehouse
SHP0890,Outbound,Surat,Uttarakhand,Raw Yarn,17.07,2025-02-04,2025-02-08,2025-02-14,2025-02-08 07:00:00,2025-02-17 19:12:00,3.8,1,5283.72,1668.22,1492.83,TCI Express,No,Held at warehouse
SHP0891,Outbound,Surat,Jaipur,Semi-Processed Yarn,11.7,2025-04-17,2025-04-19,2025-04-25,2025-04-19 03:00:00,2025-04-24 07:12:00,-0.7,0,7997.92,2941.12,1042.03,GATI Logistics,Yes,Held at warehouse
SHP0892,Inbound,Uttar Pradesh,Surat,Raw Yarn,18.46,2025-09-27,2025-09-29,2025-10-01,2025-09-29 06:00:00,2025-10-08 09:36:00,7.4,1,7360.09,2147.47,768.58,BlueDart,Yes,Held at warehouse
SHP0893,Outbound,Surat,Gujarat,Semi-Processed Yarn,17.36,2025-01-21,2025-01-24,2025-01-27,2025-01-24 06:00:00,2025-01-26 00:00:00,-1.0,0,7864.18,4540.06,721.53,GATI Logistics,No,Returned
SHP0894,Inbound,Uttar Pradesh,Surat,Finished Yarn,9.81,2025-05-22,2025-05-26,2025-05-28,2025-05-26 03:00:00,2025-06-02 00:00:00,5.0,1,5677.29,4389.42,509.54,VRL Cargo,Yes,Normal
SHP0895,Inbound,Chennai,Surat,Raw Yarn,8.65,2025-09-30,2025-10-03,2025-10-07,2025-10-03 09:00:00,2025-10-06 00:00:00,-1.0,0,4959.99,4444.93,654.68,BlueDart,No,Returned
SHP0896,Inbound,Punjab,Surat,Semi-Processed Yarn,9.58,2025-05-03,2025-05-06,2025-05-08,2025-05-06 02:00:00,2025-05-07 00:00:00,-1.0,0,6726.25,2672.53,1411.02,GATI Logistics,No,Returned
SHP0897,Outbound,Surat,Madhya Pradesh,Finished Yarn,19.87,2025-02-01,2025-02-02,2025-02-07,2025-02-02 08:00:00,2025-02-09 04:48:00,2.2,1,8884.91,1720.0,1002.55,BlueDart,No,Expedited
SHP0898,Inbound,Uttar Pradesh,Surat,Raw Yarn,17.12,2025-01-07,2025-01-10,2025-01-16,2025-01-10 03:00:00,2025-01-22 21:36:00,6.9,1,8838.99,3747.02,1174.22,Delhivery,No,Normal
SHP0899,Outbound,Surat,Karnataka,Raw Yarn,5.21,2025-01-11,2025-01-13,2025-01-17,2025-01-13 04:00:00,2025-01-20 14:24:00,3.6,1,4022.95,2432.58,878.64,GATI Logistics,No,Held at warehouse
SHP0900,Outbound,Surat,Karnataka,Semi-Processed Yarn,8.94,2025-06-13,2025-06-16,2025-06-18,2025-06-15 20:00:00,2025-06-21 16:48:00,3.7,1,5229.16,3354.34,907.74,GATI Logistics,Yes,Returned
SHP0901,Outbound,Surat,Karnataka,Raw Yarn,13.37,2025-08-19,2025-08-23,2025-08-28,2025-08-23 07:00:00,2025-08-27 00:00:00,-1.0,0,7989.29,2579.2,1453.32,BlueDart,Yes,Held at warehouse
SHP0902,Inbound,Chennai,Surat,Semi-Processed Yarn,10.22,2025-10-20,2025-10-21,2025-10-27,2025-10-20 22:00:00,2025-11-01 14:24:00,5.6,1,8687.27,1052.31,671.7,Delhivery,Yes,Expedited
SHP0903,Inbound,Rajasthan,Surat,Semi-Processed Yarn,13.42,2025-01-08,2025-01-09,2025-01-12,2025-01-08 20:00:00,2025-01-14 00:00:00,2.0,1,3513.34,2998.82,1093.94,Delhivery,Yes,Expedited
SHP0904,Inbound,Rajasthan,Surat,Raw Yarn,3.82,2025-04-30,2025-05-04,2025-05-10,2025-05-04 07:00:00,2025-05-09 00:00:00,-1.0,0,4103.21,2578.64,1186.57,VRL Cargo,No,Normal
SHP0905,Inbound,Gujarat,Surat,Finished Yarn,8.92,2025-07-14,2025-07-16,2025-07-19,2025-07-15 19:00:00,2025-07-19 16:48:00,0.7,1,2821.44,3075.75,1105.76,TCI Express,No,Normal
SHP0906,Inbound,Rajasthan,Surat,Finished Yarn,19.29,2025-06-26,2025-06-28,2025-07-02,2025-06-27 19:00:00,2025-07-04 02:24:00,2.1,1,14112.93,2291.91,737.25,VRL Cargo,Yes,Damaged
SHP0907,Inbound,Rajasthan,Surat,Semi-Processed Yarn,5.99,2025-06-01,2025-06-04,2025-06-08,2025-06-04 06:00:00,2025-06-12 14:24:00,4.6,1,4822.49,3970.89,1346.56,Delhivery,Yes,Returned
SHP0908,Outbound,Surat,Uttarakhand,Raw Yarn,2.21,2025-01-10,2025-01-12,2025-01-14,2025-01-11 22:00:00,2025-01-17 21:36:00,3.9,1,2190.07,1880.27,888.53,VRL Cargo,Yes,Held at warehouse
SHP0909,Outbound,Surat,West Bengal,Finished Yarn,17.45,2025-08-06,2025-08-08,2025-08-13,2025-08-08 05:00:00,2025-08-16 21:36:00,3.9,1,7145.41,2008.28,954.17,Delhivery,Yes,Normal
SHP0910,Outbound,Surat,Karnataka,Semi-Processed Yarn,8.33,2025-10-22,2025-10-24,2025-10-26,2025-10-24 05:00:00,2025-10-25 00:00:00,-1.0,0,3507.67,3397.45,918.76,BlueDart,Yes,Held at warehouse
SHP0911,Inbound,Gujarat,Surat,Semi-Processed Yarn,9.21,2025-01-17,2025-01-20,2025-01-22,2025-01-20 00:00:00,2025-01-21 00:00:00,-1.0,0,6898.05,2445.07,713.36,VRL Cargo,No,Returned
SHP0912,Outbound,Surat,Jaipur,Finished Yarn,8.32,2025-08-10,2025-08-12,2025-08-18,2025-08-12 08:00:00,2025-08-21 07:12:00,3.3,1,5673.04,1657.57,1304.11,VRL Cargo,No,Normal
SHP0913,Outbound,Surat,Gujarat,Raw Yarn,16.05,2025-02-08,2025-02-10,2025-02-12,2025-02-10 01:00:00,2025-02-12 07:12:00,0.3,1,7888.08,1444.25,778.57,BlueDart,Yes,Normal
SHP0914,Inbound,Gujarat,Surat,Raw Yarn,15.66,2025-04-16,2025-04-20,2025-04-25,2025-04-20 04:00:00,2025-04-27 00:00:00,2.0,1,5415.38,2809.1,516.11,Delhivery,Yes,Held at warehouse
SHP0915,Inbound,Gujarat,Surat,Semi-Processed Yarn,3.22,2025-02-25,2025-02-26,2025-03-01,2025-02-25 22:00:00,2025-03-04 07:12:00,3.3,1,1596.89,3001.33,983.61,TCI Express,No,Normal
SHP0916,Inbound,Uttar Pradesh,Surat,Raw Yarn,4.0,2025-08-18,2025-08-20,2025-08-25,2025-08-20 01:00:00,2025-08-24 19:12:00,-0.2,0,3829.7,4365.43,914.85,VRL Cargo,No,Returned
SHP0917,Inbound,Chennai,Surat,Finished Yarn,15.59,2025-01-13,2025-01-14,2025-01-20,2025-01-14 08:00:00,2025-01-19 16:48:00,-0.3,0,7219.11,3837.26,1086.18,GATI Logistics,No,Returned
SHP0918,Outbound,Surat,Uttarakhand,Raw Yarn,7.79,2025-06-23,2025-06-25,2025-07-01,2025-06-25 02:00:00,2025-07-03 14:24:00,2.6,1,4336.84,1289.39,1378.53,BlueDart,Yes,Normal
SHP0919,Inbound,Uttar Pradesh,Surat,Semi-Processed Yarn,6.73,2025-07-15,2025-07-17,2025-07-19,2025-07-17 02:00:00,2025-07-19 00:00:00,0.0,0,4401.29,4774.26,541.88,GATI Logistics,No,Normal
SHP0920,Inbound,Punjab,Surat,Finished Yarn,10.56,2025-06-25,2025-06-29,2025-07-01,2025-06-29 03:00:00,2025-07-03 09:36:00,2.4,1,6888.27,1967.71,1376.29,BlueDart,Yes,Normal
SHP0921,Inbound,Rajasthan,Surat,Raw Yarn,1.36,2025-08-08,2025-08-12,2025-08-15,2025-08-12 07:00:00,2025-08-17 02:24:00,2.1,1,1646.99,2927.35,624.35,TCI Express,Yes,Held at warehouse
SHP0922,Inbound,Uttar Pradesh,Surat,Finished Yarn,5.07,2025-01-20,2025-01-23,2025-01-25,2025-01-23 08:00:00,2025-01-24 19:12:00,-0.2,0,3818.52,4444.04,1115.62,GATI Logistics,Yes,Expedited
SHP0923,Inbound,Rajasthan,Surat,Finished Yarn,1.24,2025-07-28,2025-07-30,2025-08-03,2025-07-29 20:00:00,2025-08-10 14:24:00,7.6,1,1420.36,3686.05,504.36,GATI Logistics,Yes,Expedited
SHP0924,Outbound,Surat,Kerala,Semi-Processed Yarn,18.57,2025-02-03,2025-02-04,2025-02-07,2025-02-04 09:00:00,2025-02-07 14:24:00,0.6,1,6455.45,3340.49,942.91,TCI Express,No,Expedited
SHP0925,Inbound,Punjab,Surat,Semi-Processed Yarn,1.65,2025-04-06,2025-04-10,2025-04-13,2025-04-09 22:00:00,2025-04-12 00:00:00,-1.0,0,1407.14,4395.17,798.19,BlueDart,Yes,Returned
SHP0926,Inbound,Gujarat,Surat,Finished Yarn,12.37,2025-05-31,2025-06-01,2025-06-03,2025-06-01 01:00:00,2025-06-02 00:00:00,-1.0,0,5580.09,1632.51,838.53,BlueDart,No,Normal
SHP0927,Outbound,Surat,Kerala,Raw Yarn,1.39,2025-04-20,2025-04-23,2025-04-29,2025-04-23 04:00:00,2025-05-03 14:24:00,4.6,1,1364.76,1111.4,1305.01,VRL Cargo,No,Damaged
SHP0928,Outbound,Surat,Madhya Pradesh,Finished Yarn,1.37,2025-09-07,2025-09-08,2025-09-14,2025-09-08 06:00:00,2025-09-22 07:12:00,8.3,1,1747.09,3108.28,538.2,TCI Express,Yes,Damaged
SHP0929,Inbound,Chennai,Surat,Semi-Processed Yarn,12.69,2025-09-06,2025-09-07,2025-09-09,2025-09-07 05:00:00,2025-09-09 19:12:00,0.8,1,4831.36,1685.3,1167.6,BlueDart,No,Damaged
SHP0930,Inbound,Chennai,Surat,Finished Yarn,12.58,2025-07-13,2025-07-14,2025-07-20,2025-07-14 02:00:00,2025-07-25 00:00:00,5.0,1,5081.6,2849.45,890.07,VRL Cargo,Yes,Expedited
SHP0931,Inbound,Uttar Pradesh,Surat,Raw Yarn,17.41,2025-10-06,2025-10-08,2025-10-12,2025-10-08 08:00:00,2025-10-15 09:36:00,3.4,1,7061.74,3259.28,839.2,TCI Express,Yes,Returned
SHP0932,Outbound,Surat,West Bengal,Raw Yarn,7.13,2025-07-13,2025-07-17,2025-07-20,2025-07-17 04:00:00,2025-07-19 00:00:00,-1.0,0,4188.1,3078.01,950.54,Delhivery,Yes,Expedited
SHP0933,Inbound,Chennai,Surat,Finished Yarn,1.22,2025-06-17,2025-06-20,2025-06-26,2025-06-20 00:00:00,2025-06-25 00:00:00,-1.0,0,1118.14,3385.9,774.98,GATI Logistics,No,Damaged
SHP0934,Outbound,Surat,Kerala,Semi-Processed Yarn,2.51,2025-05-09,2025-05-12,2025-05-17,2025-05-12 06:00:00,2025-05-19 09:36:00,2.4,1,2556.92,2331.27,1254.87,BlueDart,Yes,Expedited
SHP0935,Inbound,Chennai,Surat,Raw Yarn,13.33,2025-07-11,2025-07-14,2025-07-19,2025-07-14 06:00:00,2025-07-18 04:48:00,-0.8,0,7437.51,2834.63,1142.32,Delhivery,No,Returned
SHP0936,Inbound,Chennai,Surat,Finished Yarn,13.92,2025-06-17,2025-06-20,2025-06-25,2025-06-19 23:00:00,2025-07-01 09:36:00,6.4,1,6642.07,1431.7,1431.94,VRL Cargo,Yes,Normal
SHP0937,Inbound,Rajasthan,Surat,Raw Yarn,18.36,2025-06-07,2025-06-10,2025-06-12,2025-06-09 19:00:00,2025-06-14 14:24:00,2.6,1,6289.49,1473.42,1260.68,Delhivery,No,Held at warehouse
SHP0938,Inbound,Rajasthan,Surat,Semi-Processed Yarn,18.62,2025-05-18,2025-05-21,2025-05-23,2025-05-21 07:00:00,2025-05-28 09:36:00,5.4,1,7001.22,3467.27,1098.64,TCI Express,Yes,Expedited
SHP0939,Inbound,Gujarat,Surat,Semi-Processed Yarn,6.56,2025-07-25,2025-07-29,2025-08-03,2025-07-29 04:00:00,2025-08-02 00:00:00,-1.0,0,4655.15,4231.86,868.09,GATI Logistics,No,Damaged
